id,type,student_id,name,features,week_number,course_name
522,student,S0523,高杰,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6854545454545454), 'study_habit_consistency': 0.719626168224299}",,
523,student,S0524,周静,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.669), 'study_habit_consistency': 0.6796116504854369}",,
524,student,S0525,王伟,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7092857142857143), 'study_habit_consistency': 0.6713286713286714}",,
525,student,S0526,杨秀英,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.70375), 'study_habit_consistency': 0.7236842105263158}",,
526,student,S0527,高超,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6758333333333333), 'study_habit_consistency': 0.6532258064516129}",,
527,student,S0528,黄娟,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6966666666666668), 'study_habit_consistency': 0.7362637362637363}",,
528,student,S0529,刘静,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7292857142857143), 'study_habit_consistency': 0.7586206896551724}",,
529,student,S0530,赵秀英,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7090909090909091), 'study_habit_consistency': 0.6756756756756757}",,
530,student,S0531,郭强,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.72), 'study_habit_consistency': 0.6258503401360545}",,
531,student,S0532,张杰,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.725), 'study_habit_consistency': 0.7027027027027027}",,
532,student,S0533,陈强,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.746), 'study_habit_consistency': 0.6788990825688074}",,
533,student,S0534,罗平,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6726666666666666), 'study_habit_consistency': 0.722972972972973}",,
534,student,S0535,马芳,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6288888888888888), 'study_habit_consistency': 0.65}",,
535,student,S0536,徐艳,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6675), 'study_habit_consistency': 0.72}",,
536,student,S0537,马敏,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7025), 'study_habit_consistency': 0.6829268292682927}",,
537,student,S0538,黄秀英,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6863636363636364), 'study_habit_consistency': 0.803921568627451}",,
538,student,S0539,孙伟,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7125), 'study_habit_consistency': 0.72}",,
539,student,S0540,郭敏,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.79375), 'study_habit_consistency': 0.8378378378378378}",,
540,student,S0541,李平,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.669), 'study_habit_consistency': 0.7083333333333334}",,
541,student,S0542,周洋,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7120000000000001), 'study_habit_consistency': 0.7152777777777778}",,
542,student,S0543,吴霞,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7335714285714287), 'study_habit_consistency': 0.7185185185185186}",,
543,student,S0544,林艳,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.696923076923077), 'study_habit_consistency': 0.71900826446281}",,
544,student,S0545,李霞,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7533333333333333), 'study_habit_consistency': 0.675}",,
545,student,S0546,罗秀英,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.695), 'study_habit_consistency': 0.66}",,
546,student,S0547,郭军,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6733333333333333), 'study_habit_consistency': 0.7131782945736435}",,
547,student,S0548,罗超,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7654545454545455), 'study_habit_consistency': 0.7345132743362832}",,
548,student,S0549,赵强,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.708), 'study_habit_consistency': 0.7395833333333334}",,
549,student,S0550,黄静,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.673076923076923), 'study_habit_consistency': 0.7213114754098361}",,
550,student,S0551,徐洋,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7023076923076923), 'study_habit_consistency': 0.7318840579710145}",,
551,student,S0552,朱娟,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.77125), 'study_habit_consistency': 0.7671232876712328}",,
552,student,S0553,孙娜,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6344444444444445), 'study_habit_consistency': 0.6941176470588235}",,
553,student,S0554,马丽,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7623076923076922), 'study_habit_consistency': 0.6838235294117647}",,
554,student,S0555,林洋,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6728571428571429), 'study_habit_consistency': 0.6643356643356644}",,
555,student,S0556,黄秀英,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7322222222222223), 'study_habit_consistency': 0.7340425531914894}",,
556,student,S0557,何磊,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7488888888888888), 'study_habit_consistency': 0.7241379310344828}",,
557,student,S0558,王勇,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7373333333333334), 'study_habit_consistency': 0.6275862068965518}",,
558,student,S0559,黄杰,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.64625), 'study_habit_consistency': 0.7307692307692307}",,
559,student,S0560,郭强,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6888888888888889), 'study_habit_consistency': 0.6835443037974683}",,
560,student,S0561,刘超,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6991666666666667), 'study_habit_consistency': 0.6724137931034483}",,
561,student,S0562,杨秀英,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7018181818181819), 'study_habit_consistency': 0.7297297297297297}",,
562,student,S0563,高超,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6925), 'study_habit_consistency': 0.5783132530120482}",,
563,student,S0564,周伟,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7516666666666667), 'study_habit_consistency': 0.6724137931034483}",,
564,student,S0565,高艳,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6530769230769231), 'study_habit_consistency': 0.6641221374045801}",,
565,student,S0566,徐勇,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.727), 'study_habit_consistency': 0.8297872340425532}",,
566,student,S0567,李明,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7092307692307692), 'study_habit_consistency': 0.7734375}",,
567,student,S0568,刘勇,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7083333333333333), 'study_habit_consistency': 0.7410714285714286}",,
568,student,S0569,高明,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7), 'study_habit_consistency': 0.7083333333333334}",,
569,student,S0570,刘明,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7655555555555555), 'study_habit_consistency': 0.6629213483146067}",,
570,student,S0571,杨军,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.715), 'study_habit_consistency': 0.6991869918699187}",,
571,student,S0572,黄明,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6628571428571429), 'study_habit_consistency': 0.7083333333333334}",,
572,student,S0573,陈超,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7058333333333333), 'study_habit_consistency': 0.7033898305084746}",,
573,student,S0574,罗杰,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.70375), 'study_habit_consistency': 0.7435897435897436}",,
574,student,S0575,赵秀英,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.5875), 'study_habit_consistency': 0.7051282051282052}",,
575,student,S0576,黄磊,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6369230769230769), 'study_habit_consistency': 0.6992481203007519}",,
576,student,S0577,高霞,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.686923076923077), 'study_habit_consistency': 0.7083333333333334}",,
577,student,S0578,何强,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7306666666666666), 'study_habit_consistency': 0.7172413793103448}",,
578,student,S0579,赵敏,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6933333333333332), 'study_habit_consistency': 0.7159090909090909}",,
579,student,S0580,徐丽,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7446666666666667), 'study_habit_consistency': 0.7307692307692307}",,
580,student,S0581,孙静,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.6741666666666667), 'study_habit_consistency': 0.6854838709677419}",,
581,student,S0582,何艳,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.6890909090909091), 'study_habit_consistency': 0.6542056074766355}",,
582,student,S0583,何静,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7288888888888888), 'study_habit_consistency': 0.7272727272727273}",,
583,student,S0584,黄磊,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6781818181818181), 'study_habit_consistency': 0.7304347826086957}",,
584,student,S0585,林磊,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6779999999999999), 'study_habit_consistency': 0.6944444444444444}",,
585,student,S0586,马芳,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.78), 'study_habit_consistency': 0.6464646464646465}",,
586,student,S0587,周涛,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6653333333333333), 'study_habit_consistency': 0.7430555555555556}",,
587,student,S0588,孙丽,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.716), 'study_habit_consistency': 0.7172413793103448}",,
588,student,S0589,杨杰,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6753333333333333), 'study_habit_consistency': 0.7074829931972789}",,
589,student,S0590,赵芳,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6728571428571429), 'study_habit_consistency': 0.6618705035971223}",,
590,student,S0591,高伟,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6885714285714286), 'study_habit_consistency': 0.6571428571428571}",,
591,student,S0592,吴艳,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7255555555555556), 'study_habit_consistency': 0.6630434782608695}",,
592,student,S0593,周娜,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7066666666666667), 'study_habit_consistency': 0.6595744680851063}",,
593,student,S0594,孙敏,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.715), 'study_habit_consistency': 0.6601941747572816}",,
594,student,S0595,李勇,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.696), 'study_habit_consistency': 0.7171717171717171}",,
595,student,S0596,马芳,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6566666666666667), 'study_habit_consistency': 0.6887417218543046}",,
596,student,S0597,李娟,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6775), 'study_habit_consistency': 0.6666666666666666}",,
597,student,S0598,陈勇,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7338461538461538), 'study_habit_consistency': 0.7459016393442623}",,
598,student,S0599,徐静,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6923076923076923), 'study_habit_consistency': 0.7213114754098361}",,
599,student,S0600,林伟,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7223076923076923), 'study_habit_consistency': 0.7313432835820896}",,
600,student,S0601,陈勇,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7257142857142856), 'study_habit_consistency': 0.7368421052631579}",,
601,student,S0602,张娜,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6507142857142857), 'study_habit_consistency': 0.695364238410596}",,
602,student,S0603,徐平,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6466666666666667), 'study_habit_consistency': 0.7542372881355932}",,
603,student,S0604,徐明,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6488888888888888), 'study_habit_consistency': 0.6304347826086957}",,
604,student,S0605,徐强,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.695), 'study_habit_consistency': 0.6785714285714286}",,
605,student,S0606,郭涛,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6983333333333333), 'study_habit_consistency': 0.6694915254237288}",,
606,student,S0607,马洋,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.75875), 'study_habit_consistency': 0.7105263157894737}",,
607,student,S0608,杨涛,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.7214285714285714), 'study_habit_consistency': 0.6691176470588235}",,
608,student,S0609,徐秀英,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7040000000000001), 'study_habit_consistency': 0.7676767676767676}",,
609,student,S0610,李静,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7141666666666667), 'study_habit_consistency': 0.7456140350877193}",,
610,student,S0611,黄艳,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.65), 'study_habit_consistency': 0.6320754716981132}",,
611,student,S0612,黄明,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7140000000000001), 'study_habit_consistency': 0.7115384615384616}",,
612,student,S0613,吴秀英,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.684), 'study_habit_consistency': 0.6934306569343066}",,
613,student,S0614,郭娟,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6153846153846154), 'study_habit_consistency': 0.7}",,
614,student,S0615,孙霞,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6191666666666666), 'study_habit_consistency': 0.6610169491525424}",,
615,student,S0616,吴军,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6992857142857143), 'study_habit_consistency': 0.6617647058823529}",,
616,student,S0617,何敏,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7253846153846153), 'study_habit_consistency': 0.6904761904761905}",,
617,student,S0618,林娟,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7311111111111112), 'study_habit_consistency': 0.6511627906976745}",,
618,student,S0619,陈涛,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.6494845360824743}",,
619,student,S0620,马平,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6654545454545455), 'study_habit_consistency': 0.6730769230769231}",,
620,student,S0621,朱军,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.713), 'study_habit_consistency': 0.6979166666666666}",,
621,student,S0622,杨洋,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7491666666666668), 'study_habit_consistency': 0.6976744186046512}",,
622,student,S0623,周娜,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6472727272727273), 'study_habit_consistency': 0.6818181818181818}",,
623,student,S0624,朱杰,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.722), 'study_habit_consistency': 0.6258064516129033}",,
624,student,S0625,李静,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7306666666666666), 'study_habit_consistency': 0.7448275862068966}",,
625,student,S0626,何娟,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7066666666666667), 'study_habit_consistency': 0.6891891891891891}",,
626,student,S0627,林超,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.67), 'study_habit_consistency': 0.7432432432432432}",,
627,student,S0628,王磊,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7061538461538461), 'study_habit_consistency': 0.7404580152671756}",,
628,student,S0629,赵平,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.695), 'study_habit_consistency': 0.808695652173913}",,
629,student,S0630,李涛,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6754545454545454), 'study_habit_consistency': 0.7142857142857143}",,
630,student,S0631,林勇,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7711111111111112), 'study_habit_consistency': 0.6559139784946236}",,
631,student,S0632,胡军,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.723), 'study_habit_consistency': 0.6842105263157895}",,
632,student,S0633,黄勇,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.772), 'study_habit_consistency': 0.7263157894736842}",,
633,student,S0634,何伟,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7027272727272726), 'study_habit_consistency': 0.7524752475247525}",,
634,student,S0635,杨静,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7435714285714287), 'study_habit_consistency': 0.7185185185185186}",,
635,student,S0636,张平,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6522222222222223), 'study_habit_consistency': 0.7317073170731707}",,
636,student,S0637,林杰,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6684615384615384), 'study_habit_consistency': 0.6884057971014492}",,
637,student,S0638,朱涛,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.70375), 'study_habit_consistency': 0.5568181818181818}",,
638,student,S0639,王涛,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7308333333333333), 'study_habit_consistency': 0.703125}",,
639,student,S0640,李霞,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7272727272727273), 'study_habit_consistency': 0.6991150442477876}",,
640,student,S0641,赵静,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6609090909090909), 'study_habit_consistency': 0.7155963302752294}",,
641,student,S0642,孙娟,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.712857142857143), 'study_habit_consistency': 0.6595744680851063}",,
642,student,S0643,孙秀英,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.66), 'study_habit_consistency': 0.6333333333333333}",,
643,student,S0644,朱涛,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7566666666666667), 'study_habit_consistency': 0.7528089887640449}",,
644,student,S0645,赵磊,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.74), 'study_habit_consistency': 0.7013888888888888}",,
645,student,S0646,刘超,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.721), 'study_habit_consistency': 0.7373737373737373}",,
646,student,S0647,周平,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6953846153846154), 'study_habit_consistency': 0.7037037037037037}",,
647,student,S0648,刘强,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7116666666666667), 'study_habit_consistency': 0.717948717948718}",,
648,student,S0649,张伟,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7344444444444445), 'study_habit_consistency': 0.7127659574468085}",,
649,student,S0650,郭勇,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6783333333333332), 'study_habit_consistency': 0.7589285714285714}",,
650,student,S0651,朱杰,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.5925), 'study_habit_consistency': 0.7530864197530864}",,
651,student,S0652,朱磊,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6676923076923077), 'study_habit_consistency': 0.7045454545454546}",,
652,student,S0653,徐娜,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7242857142857143), 'study_habit_consistency': 0.7278911564625851}",,
653,student,S0654,胡磊,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7133333333333333), 'study_habit_consistency': 0.7888888888888889}",,
654,student,S0655,孙丽,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.69), 'study_habit_consistency': 0.6625}",,
655,student,S0656,高秀英,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6407692307692308), 'study_habit_consistency': 0.6946564885496184}",,
656,student,S0657,罗强,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.69), 'study_habit_consistency': 0.7631578947368421}",,
657,student,S0658,孙明,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7066666666666667), 'study_habit_consistency': 0.6923076923076923}",,
658,student,S0659,何军,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.77875), 'study_habit_consistency': 0.7375}",,
659,student,S0660,黄娟,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6953846153846154), 'study_habit_consistency': 0.706766917293233}",,
660,student,S0661,马明,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6985714285714286), 'study_habit_consistency': 0.7323943661971831}",,
661,student,S0662,黄芳,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7275), 'study_habit_consistency': 0.7341772151898734}",,
662,student,S0663,林芳,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6809090909090909), 'study_habit_consistency': 0.6915887850467289}",,
663,student,S0664,赵芳,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7471428571428571), 'study_habit_consistency': 0.6891891891891891}",,
664,student,S0665,马伟,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.7102803738317757}",,
665,student,S0666,朱丽,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7230769230769231), 'study_habit_consistency': 0.6691729323308271}",,
666,student,S0667,郭涛,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.68}",,
667,student,S0668,马磊,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7046666666666667), 'study_habit_consistency': 0.6962025316455697}",,
668,student,S0669,陈平,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.725), 'study_habit_consistency': 0.74}",,
669,student,S0670,张杰,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7058333333333333), 'study_habit_consistency': 0.6833333333333333}",,
670,student,S0671,何洋,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.7592857142857143), 'study_habit_consistency': 0.8308823529411765}",,
671,student,S0672,王军,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7323076923076922), 'study_habit_consistency': 0.7459016393442623}",,
672,student,S0673,吴秀英,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.64375), 'study_habit_consistency': 0.6582278481012658}",,
